Id,Date,DateLongDescription,DateShortDescription,DayLongName,DayShortName,MonthLongName,MonthShortName,CalendarDay,CalendarWeek,CalendarWeekStartDateId,CalendarWeekEndDateId,CalendarDayInWeek,CalendarMonth,CalendarMonthStartDateId,CalendarMonthEndDateId,CalendarNumberOfDaysInMonth,CalendarDayInMonth,CalendarQuarter,CalendarQuarterStartDateId,CalendarQuarterEndDateId,CalendarNumberOfDaysInQuarter,CalendarDayInQuarter,CalendarYear,CalendarYearStartDateId,CalendarYearEndDateId,CalendarNumberOfDaysInYear,FiscalDay,FiscalWeek,FiscalWeekStartDateId,FiscalWeekEndDateId,FiscalDayInWeek,FiscalMonth,FiscalMonthStartDateId,FiscalMonthEndDateId,FiscalNumberOfDaysInMonth,FiscalDayInMonth,FiscalQuarter,FiscalQuarterStartDateId,FiscalQuarterEndDateId,FiscalNumberOfDaysInQuarter,FiscalDayInQuarter,FiscalYear,FiscalYearStartDateId,FiscalYearEndDateId,FiscalNumberOfDaysInYear
20300727,27-07-2030,"Saturday, July 27, 2030","Jul 27, 2030",Saturday,Sat,July,Jul,208,30,20300722,20300728,6,7,20300701,20300731,31,27,3,20300701,20300930,92,27,2030,20300101,20301231,365,-1,-1,-1,-1,-1,7,20300701,20300731,31,27,3,20300701,20300930,91,27,2030,20300101,20301231,365
20300728,28-07-2030,"Sunday, July 28, 2030","Jul 28, 2030",Sunday,Sun,July,Jul,209,30,20300722,20300728,7,7,20300701,20300731,31,28,3,20300701,20300930,92,28,2030,20300101,20301231,365,-1,-1,-1,-1,-1,7,20300701,20300731,31,28,3,20300701,20300930,91,28,2030,20300101,20301231,365
20300729,29-07-2030,"Monday, July 29, 2030","Jul 29, 2030",Monday,Mon,July,Jul,210,31,20300729,20300804,1,7,20300701,20300731,31,29,3,20300701,20300930,92,29,2030,20300101,20301231,365,-1,-1,-1,-1,-1,7,20300701,20300731,31,29,3,20300701,20300930,91,29,2030,20300101,20301231,365
20300730,30-07-2030,"Tuesday, July 30, 2030","Jul 30, 2030",Tuesday,Tue,July,Jul,211,31,20300729,20300804,2,7,20300701,20300731,31,30,3,20300701,20300930,92,30,2030,20300101,20301231,365,-1,-1,-1,-1,-1,7,20300701,20300731,31,30,3,20300701,20300930,91,30,2030,20300101,20301231,365
20300731,31-07-2030,"Wednesday, July 31, 2030","Jul 31, 2030",Wednesday,Wed,July,Jul,212,31,20300729,20300804,3,7,20300701,20300731,31,31,3,20300701,20300930,92,31,2030,20300101,20301231,365,-1,-1,-1,-1,-1,7,20300701,20300731,31,31,3,20300701,20300930,91,31,2030,20300101,20301231,365
20300801,01-08-2030,"Thursday, August 1, 2030","Aug 1, 2030",Thursday,Thu,August,Aug,213,31,20300729,20300804,4,8,20300801,20300831,31,1,3,20300701,20300930,92,32,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,1,3,20300701,20300930,91,32,2030,20300101,20301231,365
20300802,02-08-2030,"Friday, August 2, 2030","Aug 2, 2030",Friday,Fri,August,Aug,214,31,20300729,20300804,5,8,20300801,20300831,31,2,3,20300701,20300930,92,33,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,2,3,20300701,20300930,91,33,2030,20300101,20301231,365
20300803,03-08-2030,"Saturday, August 3, 2030","Aug 3, 2030",Saturday,Sat,August,Aug,215,31,20300729,20300804,6,8,20300801,20300831,31,3,3,20300701,20300930,92,34,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,3,3,20300701,20300930,91,34,2030,20300101,20301231,365
20300804,04-08-2030,"Sunday, August 4, 2030","Aug 4, 2030",Sunday,Sun,August,Aug,216,31,20300729,20300804,7,8,20300801,20300831,31,4,3,20300701,20300930,92,35,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,4,3,20300701,20300930,91,35,2030,20300101,20301231,365
20300805,05-08-2030,"Monday, August 5, 2030","Aug 5, 2030",Monday,Mon,August,Aug,217,32,20300805,20300811,1,8,20300801,20300831,31,5,3,20300701,20300930,92,36,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,5,3,20300701,20300930,91,36,2030,20300101,20301231,365
20300806,06-08-2030,"Tuesday, August 6, 2030","Aug 6, 2030",Tuesday,Tue,August,Aug,218,32,20300805,20300811,2,8,20300801,20300831,31,6,3,20300701,20300930,92,37,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,6,3,20300701,20300930,91,37,2030,20300101,20301231,365
20300807,07-08-2030,"Wednesday, August 7, 2030","Aug 7, 2030",Wednesday,Wed,August,Aug,219,32,20300805,20300811,3,8,20300801,20300831,31,7,3,20300701,20300930,92,38,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,7,3,20300701,20300930,91,38,2030,20300101,20301231,365
20300808,08-08-2030,"Thursday, August 8, 2030","Aug 8, 2030",Thursday,Thu,August,Aug,220,32,20300805,20300811,4,8,20300801,20300831,31,8,3,20300701,20300930,92,39,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,8,3,20300701,20300930,91,39,2030,20300101,20301231,365
20300809,09-08-2030,"Friday, August 9, 2030","Aug 9, 2030",Friday,Fri,August,Aug,221,32,20300805,20300811,5,8,20300801,20300831,31,9,3,20300701,20300930,92,40,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,9,3,20300701,20300930,91,40,2030,20300101,20301231,365
20300810,10-08-2030,"Saturday, August 10, 2030","Aug 10, 2030",Saturday,Sat,August,Aug,222,32,20300805,20300811,6,8,20300801,20300831,31,10,3,20300701,20300930,92,41,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,10,3,20300701,20300930,91,41,2030,20300101,20301231,365
20300811,11-08-2030,"Sunday, August 11, 2030","Aug 11, 2030",Sunday,Sun,August,Aug,223,32,20300805,20300811,7,8,20300801,20300831,31,11,3,20300701,20300930,92,42,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,11,3,20300701,20300930,91,42,2030,20300101,20301231,365
20300812,12-08-2030,"Monday, August 12, 2030","Aug 12, 2030",Monday,Mon,August,Aug,224,33,20300812,20300818,1,8,20300801,20300831,31,12,3,20300701,20300930,92,43,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,12,3,20300701,20300930,91,43,2030,20300101,20301231,365
20300813,13-08-2030,"Tuesday, August 13, 2030","Aug 13, 2030",Tuesday,Tue,August,Aug,225,33,20300812,20300818,2,8,20300801,20300831,31,13,3,20300701,20300930,92,44,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,13,3,20300701,20300930,91,44,2030,20300101,20301231,365
20300814,14-08-2030,"Wednesday, August 14, 2030","Aug 14, 2030",Wednesday,Wed,August,Aug,226,33,20300812,20300818,3,8,20300801,20300831,31,14,3,20300701,20300930,92,45,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,14,3,20300701,20300930,91,45,2030,20300101,20301231,365
20300815,15-08-2030,"Thursday, August 15, 2030","Aug 15, 2030",Thursday,Thu,August,Aug,227,33,20300812,20300818,4,8,20300801,20300831,31,15,3,20300701,20300930,92,46,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,15,3,20300701,20300930,91,46,2030,20300101,20301231,365
20300816,16-08-2030,"Friday, August 16, 2030","Aug 16, 2030",Friday,Fri,August,Aug,228,33,20300812,20300818,5,8,20300801,20300831,31,16,3,20300701,20300930,92,47,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,16,3,20300701,20300930,91,47,2030,20300101,20301231,365
20300817,17-08-2030,"Saturday, August 17, 2030","Aug 17, 2030",Saturday,Sat,August,Aug,229,33,20300812,20300818,6,8,20300801,20300831,31,17,3,20300701,20300930,92,48,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,17,3,20300701,20300930,91,48,2030,20300101,20301231,365
20300818,18-08-2030,"Sunday, August 18, 2030","Aug 18, 2030",Sunday,Sun,August,Aug,230,33,20300812,20300818,7,8,20300801,20300831,31,18,3,20300701,20300930,92,49,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,18,3,20300701,20300930,91,49,2030,20300101,20301231,365
20300819,19-08-2030,"Monday, August 19, 2030","Aug 19, 2030",Monday,Mon,August,Aug,231,34,20300819,20300825,1,8,20300801,20300831,31,19,3,20300701,20300930,92,50,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,19,3,20300701,20300930,91,50,2030,20300101,20301231,365
20300820,20-08-2030,"Tuesday, August 20, 2030","Aug 20, 2030",Tuesday,Tue,August,Aug,232,34,20300819,20300825,2,8,20300801,20300831,31,20,3,20300701,20300930,92,51,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,20,3,20300701,20300930,91,51,2030,20300101,20301231,365
20300821,21-08-2030,"Wednesday, August 21, 2030","Aug 21, 2030",Wednesday,Wed,August,Aug,233,34,20300819,20300825,3,8,20300801,20300831,31,21,3,20300701,20300930,92,52,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,21,3,20300701,20300930,91,52,2030,20300101,20301231,365
20300822,22-08-2030,"Thursday, August 22, 2030","Aug 22, 2030",Thursday,Thu,August,Aug,234,34,20300819,20300825,4,8,20300801,20300831,31,22,3,20300701,20300930,92,53,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,22,3,20300701,20300930,91,53,2030,20300101,20301231,365
20300823,23-08-2030,"Friday, August 23, 2030","Aug 23, 2030",Friday,Fri,August,Aug,235,34,20300819,20300825,5,8,20300801,20300831,31,23,3,20300701,20300930,92,54,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,23,3,20300701,20300930,91,54,2030,20300101,20301231,365
20300824,24-08-2030,"Saturday, August 24, 2030","Aug 24, 2030",Saturday,Sat,August,Aug,236,34,20300819,20300825,6,8,20300801,20300831,31,24,3,20300701,20300930,92,55,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,24,3,20300701,20300930,91,55,2030,20300101,20301231,365
20300825,25-08-2030,"Sunday, August 25, 2030","Aug 25, 2030",Sunday,Sun,August,Aug,237,34,20300819,20300825,7,8,20300801,20300831,31,25,3,20300701,20300930,92,56,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,25,3,20300701,20300930,91,56,2030,20300101,20301231,365
20300826,26-08-2030,"Monday, August 26, 2030","Aug 26, 2030",Monday,Mon,August,Aug,238,35,20300826,20300901,1,8,20300801,20300831,31,26,3,20300701,20300930,92,57,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,26,3,20300701,20300930,91,57,2030,20300101,20301231,365
20300827,27-08-2030,"Tuesday, August 27, 2030","Aug 27, 2030",Tuesday,Tue,August,Aug,239,35,20300826,20300901,2,8,20300801,20300831,31,27,3,20300701,20300930,92,58,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,27,3,20300701,20300930,91,58,2030,20300101,20301231,365
20300828,28-08-2030,"Wednesday, August 28, 2030","Aug 28, 2030",Wednesday,Wed,August,Aug,240,35,20300826,20300901,3,8,20300801,20300831,31,28,3,20300701,20300930,92,59,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,28,3,20300701,20300930,91,59,2030,20300101,20301231,365
20300829,29-08-2030,"Thursday, August 29, 2030","Aug 29, 2030",Thursday,Thu,August,Aug,241,35,20300826,20300901,4,8,20300801,20300831,31,29,3,20300701,20300930,92,60,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,29,3,20300701,20300930,91,60,2030,20300101,20301231,365
20300830,30-08-2030,"Friday, August 30, 2030","Aug 30, 2030",Friday,Fri,August,Aug,242,35,20300826,20300901,5,8,20300801,20300831,31,30,3,20300701,20300930,92,61,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,30,3,20300701,20300930,91,61,2030,20300101,20301231,365
20300831,31-08-2030,"Saturday, August 31, 2030","Aug 31, 2030",Saturday,Sat,August,Aug,243,35,20300826,20300901,6,8,20300801,20300831,31,31,3,20300701,20300930,92,62,2030,20300101,20301231,365,-1,-1,-1,-1,-1,8,20300801,20300831,31,31,3,20300701,20300930,91,62,2030,20300101,20301231,365
20300901,01-09-2030,"Sunday, September 1, 2030","Sep 1, 2030",Sunday,Sun,September,Sep,244,35,20300826,20300901,7,9,20300901,20300930,30,1,3,20300701,20300930,92,63,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,1,3,20300701,20300930,91,63,2030,20300101,20301231,365
20300902,02-09-2030,"Monday, September 2, 2030","Sep 2, 2030",Monday,Mon,September,Sep,245,36,20300902,20300908,1,9,20300901,20300930,30,2,3,20300701,20300930,92,64,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,2,3,20300701,20300930,91,64,2030,20300101,20301231,365
20300903,03-09-2030,"Tuesday, September 3, 2030","Sep 3, 2030",Tuesday,Tue,September,Sep,246,36,20300902,20300908,2,9,20300901,20300930,30,3,3,20300701,20300930,92,65,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,3,3,20300701,20300930,91,65,2030,20300101,20301231,365
20300904,04-09-2030,"Wednesday, September 4, 2030","Sep 4, 2030",Wednesday,Wed,September,Sep,247,36,20300902,20300908,3,9,20300901,20300930,30,4,3,20300701,20300930,92,66,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,4,3,20300701,20300930,91,66,2030,20300101,20301231,365
20300905,05-09-2030,"Thursday, September 5, 2030","Sep 5, 2030",Thursday,Thu,September,Sep,248,36,20300902,20300908,4,9,20300901,20300930,30,5,3,20300701,20300930,92,67,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,5,3,20300701,20300930,91,67,2030,20300101,20301231,365
20300906,06-09-2030,"Friday, September 6, 2030","Sep 6, 2030",Friday,Fri,September,Sep,249,36,20300902,20300908,5,9,20300901,20300930,30,6,3,20300701,20300930,92,68,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,6,3,20300701,20300930,91,68,2030,20300101,20301231,365
20300907,07-09-2030,"Saturday, September 7, 2030","Sep 7, 2030",Saturday,Sat,September,Sep,250,36,20300902,20300908,6,9,20300901,20300930,30,7,3,20300701,20300930,92,69,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,7,3,20300701,20300930,91,69,2030,20300101,20301231,365
20300908,08-09-2030,"Sunday, September 8, 2030","Sep 8, 2030",Sunday,Sun,September,Sep,251,36,20300902,20300908,7,9,20300901,20300930,30,8,3,20300701,20300930,92,70,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,8,3,20300701,20300930,91,70,2030,20300101,20301231,365
20300909,09-09-2030,"Monday, September 9, 2030","Sep 9, 2030",Monday,Mon,September,Sep,252,37,20300909,20300915,1,9,20300901,20300930,30,9,3,20300701,20300930,92,71,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,9,3,20300701,20300930,91,71,2030,20300101,20301231,365
20300910,10-09-2030,"Tuesday, September 10, 2030","Sep 10, 2030",Tuesday,Tue,September,Sep,253,37,20300909,20300915,2,9,20300901,20300930,30,10,3,20300701,20300930,92,72,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,10,3,20300701,20300930,91,72,2030,20300101,20301231,365
20300911,11-09-2030,"Wednesday, September 11, 2030","Sep 11, 2030",Wednesday,Wed,September,Sep,254,37,20300909,20300915,3,9,20300901,20300930,30,11,3,20300701,20300930,92,73,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,11,3,20300701,20300930,91,73,2030,20300101,20301231,365
20300912,12-09-2030,"Thursday, September 12, 2030","Sep 12, 2030",Thursday,Thu,September,Sep,255,37,20300909,20300915,4,9,20300901,20300930,30,12,3,20300701,20300930,92,74,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,12,3,20300701,20300930,91,74,2030,20300101,20301231,365
20300913,13-09-2030,"Friday, September 13, 2030","Sep 13, 2030",Friday,Fri,September,Sep,256,37,20300909,20300915,5,9,20300901,20300930,30,13,3,20300701,20300930,92,75,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,13,3,20300701,20300930,91,75,2030,20300101,20301231,365
20300914,14-09-2030,"Saturday, September 14, 2030","Sep 14, 2030",Saturday,Sat,September,Sep,257,37,20300909,20300915,6,9,20300901,20300930,30,14,3,20300701,20300930,92,76,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,14,3,20300701,20300930,91,76,2030,20300101,20301231,365
20300915,15-09-2030,"Sunday, September 15, 2030","Sep 15, 2030",Sunday,Sun,September,Sep,258,37,20300909,20300915,7,9,20300901,20300930,30,15,3,20300701,20300930,92,77,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,15,3,20300701,20300930,91,77,2030,20300101,20301231,365
20300916,16-09-2030,"Monday, September 16, 2030","Sep 16, 2030",Monday,Mon,September,Sep,259,38,20300916,20300922,1,9,20300901,20300930,30,16,3,20300701,20300930,92,78,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,16,3,20300701,20300930,91,78,2030,20300101,20301231,365
20300917,17-09-2030,"Tuesday, September 17, 2030","Sep 17, 2030",Tuesday,Tue,September,Sep,260,38,20300916,20300922,2,9,20300901,20300930,30,17,3,20300701,20300930,92,79,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,17,3,20300701,20300930,91,79,2030,20300101,20301231,365
20300918,18-09-2030,"Wednesday, September 18, 2030","Sep 18, 2030",Wednesday,Wed,September,Sep,261,38,20300916,20300922,3,9,20300901,20300930,30,18,3,20300701,20300930,92,80,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,18,3,20300701,20300930,91,80,2030,20300101,20301231,365
20300919,19-09-2030,"Thursday, September 19, 2030","Sep 19, 2030",Thursday,Thu,September,Sep,262,38,20300916,20300922,4,9,20300901,20300930,30,19,3,20300701,20300930,92,81,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,19,3,20300701,20300930,91,81,2030,20300101,20301231,365
20300920,20-09-2030,"Friday, September 20, 2030","Sep 20, 2030",Friday,Fri,September,Sep,263,38,20300916,20300922,5,9,20300901,20300930,30,20,3,20300701,20300930,92,82,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,20,3,20300701,20300930,91,82,2030,20300101,20301231,365
20300921,21-09-2030,"Saturday, September 21, 2030","Sep 21, 2030",Saturday,Sat,September,Sep,264,38,20300916,20300922,6,9,20300901,20300930,30,21,3,20300701,20300930,92,83,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,21,3,20300701,20300930,91,83,2030,20300101,20301231,365
20300922,22-09-2030,"Sunday, September 22, 2030","Sep 22, 2030",Sunday,Sun,September,Sep,265,38,20300916,20300922,7,9,20300901,20300930,30,22,3,20300701,20300930,92,84,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,22,3,20300701,20300930,91,84,2030,20300101,20301231,365
20300923,23-09-2030,"Monday, September 23, 2030","Sep 23, 2030",Monday,Mon,September,Sep,266,39,20300923,20300929,1,9,20300901,20300930,30,23,3,20300701,20300930,92,85,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,23,3,20300701,20300930,91,85,2030,20300101,20301231,365
20300924,24-09-2030,"Tuesday, September 24, 2030","Sep 24, 2030",Tuesday,Tue,September,Sep,267,39,20300923,20300929,2,9,20300901,20300930,30,24,3,20300701,20300930,92,86,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,24,3,20300701,20300930,91,86,2030,20300101,20301231,365
20300925,25-09-2030,"Wednesday, September 25, 2030","Sep 25, 2030",Wednesday,Wed,September,Sep,268,39,20300923,20300929,3,9,20300901,20300930,30,25,3,20300701,20300930,92,87,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,25,3,20300701,20300930,91,87,2030,20300101,20301231,365
20300926,26-09-2030,"Thursday, September 26, 2030","Sep 26, 2030",Thursday,Thu,September,Sep,269,39,20300923,20300929,4,9,20300901,20300930,30,26,3,20300701,20300930,92,88,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,26,3,20300701,20300930,91,88,2030,20300101,20301231,365
20300927,27-09-2030,"Friday, September 27, 2030","Sep 27, 2030",Friday,Fri,September,Sep,270,39,20300923,20300929,5,9,20300901,20300930,30,27,3,20300701,20300930,92,89,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,27,3,20300701,20300930,91,89,2030,20300101,20301231,365
20300928,28-09-2030,"Saturday, September 28, 2030","Sep 28, 2030",Saturday,Sat,September,Sep,271,39,20300923,20300929,6,9,20300901,20300930,30,28,3,20300701,20300930,92,90,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,28,3,20300701,20300930,91,90,2030,20300101,20301231,365
20300929,29-09-2030,"Sunday, September 29, 2030","Sep 29, 2030",Sunday,Sun,September,Sep,272,39,20300923,20300929,7,9,20300901,20300930,30,29,3,20300701,20300930,92,91,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,29,3,20300701,20300930,91,91,2030,20300101,20301231,365
20300930,30-09-2030,"Monday, September 30, 2030","Sep 30, 2030",Monday,Mon,September,Sep,273,40,20300930,20301006,1,9,20300901,20300930,30,30,3,20300701,20300930,92,92,2030,20300101,20301231,365,-1,-1,-1,-1,-1,9,20300901,20300930,30,30,3,20300701,20300930,91,92,2030,20300101,20301231,365
20301001,01-10-2030,"Tuesday, October 1, 2030","Oct 1, 2030",Tuesday,Tue,October,Oct,274,40,20300930,20301006,2,10,20301001,20301031,31,1,4,20301001,20301231,92,1,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,1,4,20301001,20301231,91,1,2030,20300101,20301231,365
20301002,02-10-2030,"Wednesday, October 2, 2030","Oct 2, 2030",Wednesday,Wed,October,Oct,275,40,20300930,20301006,3,10,20301001,20301031,31,2,4,20301001,20301231,92,2,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,2,4,20301001,20301231,91,2,2030,20300101,20301231,365
20301003,03-10-2030,"Thursday, October 3, 2030","Oct 3, 2030",Thursday,Thu,October,Oct,276,40,20300930,20301006,4,10,20301001,20301031,31,3,4,20301001,20301231,92,3,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,3,4,20301001,20301231,91,3,2030,20300101,20301231,365
20301004,04-10-2030,"Friday, October 4, 2030","Oct 4, 2030",Friday,Fri,October,Oct,277,40,20300930,20301006,5,10,20301001,20301031,31,4,4,20301001,20301231,92,4,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,4,4,20301001,20301231,91,4,2030,20300101,20301231,365
20301005,05-10-2030,"Saturday, October 5, 2030","Oct 5, 2030",Saturday,Sat,October,Oct,278,40,20300930,20301006,6,10,20301001,20301031,31,5,4,20301001,20301231,92,5,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,5,4,20301001,20301231,91,5,2030,20300101,20301231,365
20301006,06-10-2030,"Sunday, October 6, 2030","Oct 6, 2030",Sunday,Sun,October,Oct,279,40,20300930,20301006,7,10,20301001,20301031,31,6,4,20301001,20301231,92,6,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,6,4,20301001,20301231,91,6,2030,20300101,20301231,365
20301007,07-10-2030,"Monday, October 7, 2030","Oct 7, 2030",Monday,Mon,October,Oct,280,41,20301007,20301013,1,10,20301001,20301031,31,7,4,20301001,20301231,92,7,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,7,4,20301001,20301231,91,7,2030,20300101,20301231,365
20301008,08-10-2030,"Tuesday, October 8, 2030","Oct 8, 2030",Tuesday,Tue,October,Oct,281,41,20301007,20301013,2,10,20301001,20301031,31,8,4,20301001,20301231,92,8,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,8,4,20301001,20301231,91,8,2030,20300101,20301231,365
20301009,09-10-2030,"Wednesday, October 9, 2030","Oct 9, 2030",Wednesday,Wed,October,Oct,282,41,20301007,20301013,3,10,20301001,20301031,31,9,4,20301001,20301231,92,9,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,9,4,20301001,20301231,91,9,2030,20300101,20301231,365
20301010,10-10-2030,"Thursday, October 10, 2030","Oct 10, 2030",Thursday,Thu,October,Oct,283,41,20301007,20301013,4,10,20301001,20301031,31,10,4,20301001,20301231,92,10,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,10,4,20301001,20301231,91,10,2030,20300101,20301231,365
20301011,11-10-2030,"Friday, October 11, 2030","Oct 11, 2030",Friday,Fri,October,Oct,284,41,20301007,20301013,5,10,20301001,20301031,31,11,4,20301001,20301231,92,11,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,11,4,20301001,20301231,91,11,2030,20300101,20301231,365
20301012,12-10-2030,"Saturday, October 12, 2030","Oct 12, 2030",Saturday,Sat,October,Oct,285,41,20301007,20301013,6,10,20301001,20301031,31,12,4,20301001,20301231,92,12,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,12,4,20301001,20301231,91,12,2030,20300101,20301231,365
20301013,13-10-2030,"Sunday, October 13, 2030","Oct 13, 2030",Sunday,Sun,October,Oct,286,41,20301007,20301013,7,10,20301001,20301031,31,13,4,20301001,20301231,92,13,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,13,4,20301001,20301231,91,13,2030,20300101,20301231,365
20301014,14-10-2030,"Monday, October 14, 2030","Oct 14, 2030",Monday,Mon,October,Oct,287,42,20301014,20301020,1,10,20301001,20301031,31,14,4,20301001,20301231,92,14,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,14,4,20301001,20301231,91,14,2030,20300101,20301231,365
20301015,15-10-2030,"Tuesday, October 15, 2030","Oct 15, 2030",Tuesday,Tue,October,Oct,288,42,20301014,20301020,2,10,20301001,20301031,31,15,4,20301001,20301231,92,15,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,15,4,20301001,20301231,91,15,2030,20300101,20301231,365
20301016,16-10-2030,"Wednesday, October 16, 2030","Oct 16, 2030",Wednesday,Wed,October,Oct,289,42,20301014,20301020,3,10,20301001,20301031,31,16,4,20301001,20301231,92,16,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,16,4,20301001,20301231,91,16,2030,20300101,20301231,365
20301017,17-10-2030,"Thursday, October 17, 2030","Oct 17, 2030",Thursday,Thu,October,Oct,290,42,20301014,20301020,4,10,20301001,20301031,31,17,4,20301001,20301231,92,17,2030,20300101,20301231,365,-1,-1,-1,-1,-1,10,20301001,20301031,31,17,4,20301001,20301231,91,17,2030,20300101,20301231,365
