Transaction_ID,Transaction_Date,Customer_ID,Store_ID,Employee_ID,Product_Id,Quantity_Sold,Payment_Method,Unit_Price,Discount_Amount,Total_sale_amount,Sales_Tax,Revenue
T00606,01-03-2023 00:00,CUST080,ST1002,EMP016,PROD030,5,UPI,72383.01,7238.301,36191.505,6514.4709,42705.9759
T00607,01-03-2023 00:00,CUST039,ST1005,EMP054,PROD076,3,Debit Card,85234.31,8523.431,25570.293,4602.65274,30172.94574
T00608,01-03-2023 00:00,CUST049,ST1005,EMP089,PROD032,5,Debit Card,15369.14,1536.914,7684.57,1383.2226,9067.7926
T00609,01-03-2023 00:00,CUST077,ST1003,EMP077,PROD084,5,UPI,19334.58,1933.458,9667.29,1740.1122,11407.4022
T00610,01-03-2023 00:00,CUST074,ST1004,EMP098,PROD095,4,Credit Card,990.62,99.062,396.248,71.32464,467.57264
T00611,01-03-2023 00:00,CUST011,ST1002,EMP047,PROD036,1,Credit Card,56076.35,5607.635,5607.635,1009.3743,6617.0093
T00612,01-03-2023 00:00,CUST040,ST1003,EMP033,PROD042,5,Cash,77065.06,7706.506,38532.53,6935.8554,45468.3854
T00613,01-03-2023 00:00,CUST067,ST1003,EMP006,PROD062,4,Debit Card,60747.06,6074.706,24298.824,4373.78832,28672.61232
T00614,01-03-2023 00:00,CUST038,ST1003,EMP043,PROD053,4,Credit Card,32372.28,3237.228,12948.912,2330.80416,15279.71616
T00615,01-03-2023 00:00,CUST031,ST1003,EMP076,PROD088,5,Cash,44655.88,4465.588,22327.94,4019.0292,26346.9692
T00616,01-03-2023 00:00,CUST060,ST1001,EMP045,PROD019,2,Credit Card,57587.74,5758.774,11517.548,2073.15864,13590.70664
T00617,01-03-2023 00:00,CUST073,ST1005,EMP061,PROD083,4,Debit Card,63623.04,6362.304,25449.216,4580.85888,30030.07488
T00618,01-03-2023 00:00,CUST054,ST1004,EMP026,PROD069,1,UPI,33717.16,3371.716,3371.716,606.90888,3978.62488
T00619,01-03-2023 00:00,CUST014,ST1003,EMP041,PROD036,3,UPI,56076.35,5607.635,16822.905,3028.1229,19851.0279
T00620,01-03-2023 00:00,CUST073,ST1003,EMP093,PROD005,1,Credit Card,5930.16,593.016,593.016,106.74288,699.75888
T00621,01-03-2023 00:00,CUST010,ST1004,EMP087,PROD059,2,Cash,57999.92,5799.992,11599.984,2087.99712,13687.98112
T00622,01-03-2023 00:00,CUST056,ST1001,EMP016,PROD092,3,Cash,35173.79,3517.379,10552.137,1899.38466,12451.52166
T00623,01-03-2023 00:00,CUST055,ST1002,EMP064,PROD023,5,Cash,27933.22,2793.322,13966.61,2513.9898,16480.5998
T00624,01-03-2023 00:00,CUST060,ST1001,EMP080,PROD014,2,Debit Card,17380.67,1738.067,3476.134,625.70412,4101.83812
T00625,01-03-2023 00:00,CUST070,ST1001,EMP036,PROD063,2,Credit Card,49758.7,4975.87,9951.74,1791.3132,11743.0532
T00626,01-03-2023 00:00,CUST049,ST1003,EMP012,PROD100,1,Cash,11566.48,1156.648,1156.648,208.19664,1364.84464
T00627,01-03-2023 00:00,CUST003,ST1005,EMP050,PROD041,1,Debit Card,32259.26,3225.926,3225.926,580.66668,3806.59268
T00628,01-03-2023 00:00,CUST032,ST1004,EMP067,PROD004,5,UPI,81498.93,8149.893,40749.465,7334.9037,48084.3687
T00629,01-03-2023 00:00,CUST092,ST1005,EMP099,PROD067,5,Credit Card,55486.21,5548.621,27743.105,4993.7589,32736.8639
T00630,01-03-2023 00:00,CUST044,ST1004,EMP007,PROD085,1,Cash,70834.31,7083.431,7083.431,1275.01758,8358.44858
T00631,01-03-2023 00:00,CUST021,ST1003,EMP090,PROD013,1,Debit Card,33975.46,3397.546,3397.546,611.55828,4009.10428
T00632,01-03-2023 00:00,CUST080,ST1004,EMP091,PROD027,2,Debit Card,84505.94,8450.594,16901.188,3042.21384,19943.40184
T00633,01-03-2023 00:00,CUST081,ST1001,EMP095,PROD050,5,UPI,58400.74,5840.074,29200.37,5256.0666,34456.4366
T00634,01-03-2023 00:00,CUST022,ST1002,EMP043,PROD075,4,Debit Card,5122.51,512.251,2049.004,368.82072,2417.82472
T00635,01-03-2023 00:00,CUST025,ST1004,EMP034,PROD038,4,Cash,31309.69,3130.969,12523.876,2254.29768,14778.17368
T00636,01-03-2023 00:00,CUST032,ST1004,EMP040,PROD097,5,Credit Card,33221.44,3322.144,16610.72,2989.9296,19600.6496
T00637,01-03-2023 00:00,CUST017,ST1003,EMP055,PROD060,5,Credit Card,55764.61,5576.461,27882.305,5018.8149,32901.1199
T00638,01-03-2023 00:00,CUST056,ST1002,EMP041,PROD032,5,UPI,15369.14,1536.914,7684.57,1383.2226,9067.7926
T00639,01-03-2023 00:00,CUST023,ST1003,EMP099,PROD056,5,Debit Card,40181.84,4018.184,20090.92,3616.3656,23707.2856
T00640,01-03-2023 00:00,CUST085,ST1003,EMP064,PROD081,5,Cash,27755.57,2775.557,13877.785,2498.0013,16375.7863
T00641,01-03-2023 00:00,CUST025,ST1005,EMP003,PROD091,1,Credit Card,13208.38,1320.838,1320.838,237.75084,1558.58884
T00642,01-03-2023 00:00,CUST004,ST1004,EMP003,PROD059,5,Debit Card,57999.92,5799.992,28999.96,5219.9928,34219.9528
T00643,01-03-2023 00:00,CUST002,ST1003,EMP036,PROD005,4,Debit Card,5930.16,593.016,2372.064,426.97152,2799.03552
T00644,01-03-2023 00:00,CUST051,ST1001,EMP038,PROD033,3,Credit Card,30260.76,3026.076,9078.228,1634.08104,10712.30904
T00645,01-03-2023 00:00,CUST050,ST1002,EMP052,PROD040,3,UPI,94738.99,9473.899,28421.697,5115.90546,33537.60246
T00646,01-03-2023 00:00,CUST098,ST1002,EMP057,PROD009,1,Debit Card,72849.69,7284.969,7284.969,1311.29442,8596.26342
T00647,01-03-2023 00:00,CUST096,ST1001,EMP045,PROD004,4,Credit Card,81498.93,8149.893,32599.572,5867.92296,38467.49496
T00648,01-03-2023 00:00,CUST082,ST1005,EMP009,PROD050,1,Debit Card,58400.74,5840.074,5840.074,1051.21332,6891.28732
T00649,01-03-2023 00:00,CUST036,ST1002,EMP092,PROD056,3,Debit Card,40181.84,4018.184,12054.552,2169.81936,14224.37136
T00650,01-03-2023 00:00,CUST094,ST1004,EMP060,PROD087,1,Debit Card,86798.49,8679.849,8679.849,1562.37282,10242.22182
T00651,01-03-2023 00:00,CUST091,ST1004,EMP072,PROD086,2,Credit Card,54220.87,5422.087,10844.174,1951.95132,12796.12532
T00652,01-03-2023 00:00,CUST098,ST1004,EMP014,PROD038,2,Debit Card,31309.69,3130.969,6261.938,1127.14884,7389.08684
T00653,01-03-2023 00:00,CUST013,ST1004,EMP015,PROD059,1,Credit Card,57999.92,5799.992,5799.992,1043.99856,6843.99056
T00654,01-03-2023 00:00,CUST016,ST1001,EMP057,PROD082,5,Cash,22969.7,2296.97,11484.85,2067.273,13552.123
T00655,01-03-2023 00:00,CUST078,ST1003,EMP049,PROD009,3,Cash,72849.69,7284.969,21854.907,3933.88326,25788.79026
T00656,01-03-2023 00:00,CUST078,ST1005,EMP012,PROD078,1,Credit Card,28459.94,2845.994,2845.994,512.27892,3358.27292
T00657,01-03-2023 00:00,CUST072,ST1005,EMP016,PROD088,5,Credit Card,44655.88,4465.588,22327.94,4019.0292,26346.9692
T00658,01-03-2023 00:00,CUST089,ST1002,EMP084,PROD020,5,Credit Card,2765.89,276.589,1382.945,248.9301,1631.8751
T00659,01-03-2023 00:00,CUST030,ST1005,EMP068,PROD029,4,UPI,64463.78,6446.378,25785.512,4641.39216,30426.90416
T00660,01-03-2023 00:00,CUST091,ST1003,EMP030,PROD012,1,Debit Card,98283.41,9828.341,9828.341,1769.10138,11597.44238
T00661,01-03-2023 00:00,CUST045,ST1004,EMP047,PROD016,4,UPI,29542.21,2954.221,11816.884,2127.03912,13943.92312
T00662,01-03-2023 00:00,CUST083,ST1001,EMP022,PROD061,5,Debit Card,94613.24,9461.324,47306.62,8515.1916,55821.8116
T00663,01-03-2023 00:00,CUST091,ST1001,EMP014,PROD023,2,Debit Card,27933.22,2793.322,5586.644,1005.59592,6592.23992
T00664,01-03-2023 00:00,CUST051,ST1002,EMP093,PROD021,1,UPI,64442.81,6444.281,6444.281,1159.97058,7604.25158
T00665,01-03-2023 00:00,CUST014,ST1004,EMP097,PROD045,3,UPI,51971.38,5197.138,15591.414,2806.45452,18397.86852
T00666,01-03-2023 00:00,CUST040,ST1003,EMP029,PROD031,4,Credit Card,71935.45,7193.545,28774.18,5179.3524,33953.5324
T00667,01-03-2023 00:00,CUST024,ST1001,EMP045,PROD092,2,Debit Card,35173.79,3517.379,7034.758,1266.25644,8301.01444
T00668,01-03-2023 00:00,CUST058,ST1002,EMP080,PROD098,1,Credit Card,85268.7,8526.87,8526.87,1534.8366,10061.7066
T00669,01-03-2023 00:00,CUST055,ST1005,EMP067,PROD035,1,UPI,38805.77,3880.577,3880.577,698.50386,4579.08086
T00670,01-03-2023 00:00,CUST025,ST1001,EMP031,PROD022,4,UPI,28471.74,2847.174,11388.696,2049.96528,13438.66128
T00671,01-03-2023 00:00,CUST001,ST1004,EMP037,PROD083,2,Debit Card,63623.04,6362.304,12724.608,2290.42944,15015.03744
T00672,01-03-2023 00:00,CUST039,ST1001,EMP014,PROD053,4,Credit Card,32372.28,3237.228,12948.912,2330.80416,15279.71616
T00673,01-03-2023 00:00,CUST086,ST1005,EMP063,PROD047,5,UPI,40062.86,4006.286,20031.43,3605.6574,23637.0874
T00674,01-03-2023 00:00,CUST084,ST1002,EMP020,PROD056,5,Cash,40181.84,4018.184,20090.92,3616.3656,23707.2856
T00675,01-03-2023 00:00,CUST072,ST1003,EMP084,PROD082,2,UPI,22969.7,2296.97,4593.94,826.9092,5420.8492
T00676,01-03-2023 00:00,CUST034,ST1002,EMP037,PROD041,2,Debit Card,32259.26,3225.926,6451.852,1161.33336,7613.18536
T00677,01-03-2023 00:00,CUST094,ST1002,EMP093,PROD043,1,Cash,31752.56,3175.256,3175.256,571.54608,3746.80208
T00678,01-03-2023 00:00,CUST034,ST1004,EMP023,PROD009,1,Debit Card,72849.69,7284.969,7284.969,1311.29442,8596.26342
T00679,01-03-2023 00:00,CUST006,ST1003,EMP012,PROD092,4,Debit Card,35173.79,3517.379,14069.516,2532.51288,16602.02888
T00680,01-03-2023 00:00,CUST038,ST1001,EMP038,PROD085,4,UPI,70834.31,7083.431,28333.724,5100.07032,33433.79432
T00681,01-03-2023 00:00,CUST067,ST1001,EMP071,PROD008,2,Debit Card,42730.91,4273.091,8546.182,1538.31276,10084.49476
T00682,01-03-2023 00:00,CUST057,ST1002,EMP029,PROD017,1,Credit Card,97466.27,9746.627,9746.627,1754.39286,11501.01986
T00683,01-03-2023 00:00,CUST083,ST1002,EMP100,PROD062,2,Debit Card,60747.06,6074.706,12149.412,2186.89416,14336.30616
T00684,01-03-2023 00:00,CUST098,ST1005,EMP085,PROD081,2,Debit Card,27755.57,2775.557,5551.114,999.20052,6550.31452
T00685,01-03-2023 00:00,CUST080,ST1004,EMP065,PROD024,5,Cash,54730.89,5473.089,27365.445,4925.7801,32291.2251
T00686,01-03-2023 00:00,CUST019,ST1005,EMP068,PROD041,2,Cash,32259.26,3225.926,6451.852,1161.33336,7613.18536
T00687,01-03-2023 00:00,CUST038,ST1002,EMP100,PROD072,2,Credit Card,21865.97,2186.597,4373.194,787.17492,5160.36892
T00688,01-03-2023 00:00,CUST067,ST1005,EMP079,PROD077,3,UPI,98005.74,9800.574,29401.722,5292.30996,34694.03196
T00689,01-03-2023 00:00,CUST036,ST1002,EMP048,PROD090,2,Debit Card,69771.93,6977.193,13954.386,2511.78948,16466.17548
T00690,01-03-2023 00:00,CUST057,ST1004,EMP018,PROD099,1,UPI,42708.88,4270.888,4270.888,768.75984,5039.64784
T00691,01-03-2023 00:00,CUST004,ST1004,EMP008,PROD070,2,UPI,50020.15,5002.015,10004.03,1800.7254,11804.7554
T00692,01-03-2023 00:00,CUST082,ST1004,EMP097,PROD068,1,Credit Card,14449.46,1444.946,1444.946,260.09028,1705.03628
T00693,01-03-2023 00:00,CUST013,ST1003,EMP059,PROD024,3,Credit Card,54730.89,5473.089,16419.267,2955.46806,19374.73506
T00694,01-03-2023 00:00,CUST049,ST1005,EMP071,PROD047,5,Debit Card,40062.86,4006.286,20031.43,3605.6574,23637.0874
T00695,01-03-2023 00:00,CUST028,ST1003,EMP027,PROD017,2,Cash,97466.27,9746.627,19493.254,3508.78572,23002.03972
T00696,01-03-2023 00:00,CUST048,ST1001,EMP014,PROD016,1,Debit Card,29542.21,2954.221,2954.221,531.75978,3485.98078
T00697,01-03-2023 00:00,CUST064,ST1005,EMP040,PROD006,3,Credit Card,7157.07,715.707,2147.121,386.48178,2533.60278
T00698,01-03-2023 00:00,CUST018,ST1001,EMP088,PROD077,5,Cash,98005.74,9800.574,49002.87,8820.5166,57823.3866
T00699,01-03-2023 00:00,CUST078,ST1005,EMP084,PROD003,1,Credit Card,55795.13,5579.513,5579.513,1004.31234,6583.82534
T00700,01-03-2023 00:00,CUST040,ST1002,EMP036,PROD093,2,UPI,89960.74,8996.074,17992.148,3238.58664,21230.73464
T00701,01-03-2023 00:00,CUST003,ST1004,EMP058,PROD088,1,UPI,44655.88,4465.588,4465.588,803.80584,5269.39384
T00702,01-03-2023 00:00,CUST075,ST1004,EMP055,PROD055,4,Debit Card,52068.95,5206.895,20827.58,3748.9644,24576.5444
T00703,01-03-2023 00:00,CUST046,ST1001,EMP019,PROD009,2,Debit Card,72849.69,7284.969,14569.938,2622.58884,17192.52684
T00704,01-03-2023 00:00,CUST046,ST1004,EMP027,PROD013,5,Credit Card,33975.46,3397.546,16987.73,3057.7914,20045.5214
T00705,01-03-2023 00:00,CUST047,ST1005,EMP038,PROD026,1,Credit Card,39048.54,3904.854,3904.854,702.87372,4607.72772
T00706,01-03-2023 00:00,CUST045,ST1001,EMP039,PROD058,2,UPI,80398.86,8039.886,16079.772,2894.35896,18974.13096
T00707,01-03-2023 00:00,CUST085,ST1001,EMP083,PROD070,2,Credit Card,50020.15,5002.015,10004.03,1800.7254,11804.7554
T00708,01-03-2023 00:00,CUST055,ST1004,EMP031,PROD007,5,Cash,25949.29,2594.929,12974.645,2335.4361,15310.0811
T00709,01-03-2023 00:00,CUST095,ST1002,EMP053,PROD082,2,Debit Card,22969.7,2296.97,4593.94,826.9092,5420.8492
T00710,01-03-2023 00:00,CUST096,ST1004,EMP077,PROD019,2,Cash,57587.74,5758.774,11517.548,2073.15864,13590.70664
T00711,01-03-2023 00:00,CUST034,ST1005,EMP028,PROD041,5,Credit Card,32259.26,3225.926,16129.63,2903.3334,19032.9634
T00712,01-03-2023 00:00,CUST085,ST1005,EMP065,PROD068,4,Cash,14449.46,1444.946,5779.784,1040.36112,6820.14512
T00713,01-03-2023 00:00,CUST015,ST1003,EMP020,PROD074,5,UPI,77219.89,7721.989,38609.945,6949.7901,45559.7351
T00714,01-03-2023 00:00,CUST043,ST1002,EMP047,PROD030,2,Credit Card,72383.01,7238.301,14476.602,2605.78836,17082.39036
T00715,01-03-2023 00:00,CUST075,ST1002,EMP043,PROD062,3,UPI,60747.06,6074.706,18224.118,3280.34124,21504.45924
T00716,01-03-2023 00:00,CUST092,ST1004,EMP099,PROD054,3,Debit Card,43905.19,4390.519,13171.557,2370.88026,15542.43726
T00717,01-03-2023 00:00,CUST041,ST1005,EMP071,PROD046,5,Credit Card,17795.8,1779.58,8897.9,1601.622,10499.522
T00718,01-03-2023 00:00,CUST030,ST1005,EMP047,PROD025,1,Debit Card,10148.56,1014.856,1014.856,182.67408,1197.53008
T00719,01-03-2023 00:00,CUST097,ST1005,EMP033,PROD069,5,Credit Card,33717.16,3371.716,16858.58,3034.5444,19893.1244
T00720,01-03-2023 00:00,CUST084,ST1005,EMP063,PROD081,2,UPI,27755.57,2775.557,5551.114,999.20052,6550.31452
T00721,01-03-2023 00:00,CUST046,ST1002,EMP054,PROD042,1,Cash,77065.06,7706.506,7706.506,1387.17108,9093.67708
T00722,01-03-2023 00:00,CUST066,ST1002,EMP010,PROD089,5,Credit Card,67202.07,6720.207,33601.035,6048.1863,39649.2213
T00723,01-03-2023 00:00,CUST079,ST1004,EMP074,PROD087,5,Credit Card,86798.49,8679.849,43399.245,7811.8641,51211.1091
T00724,01-03-2023 00:00,CUST059,ST1005,EMP099,PROD023,3,Cash,27933.22,2793.322,8379.966,1508.39388,9888.35988
T00725,01-03-2023 00:00,CUST068,ST1005,EMP005,PROD097,1,UPI,33221.44,3322.144,3322.144,597.98592,3920.12992
T00726,01-03-2023 00:00,CUST079,ST1005,EMP088,PROD081,1,Cash,27755.57,2775.557,2775.557,499.60026,3275.15726
T00727,01-03-2023 00:00,CUST084,ST1005,EMP058,PROD037,4,Credit Card,42211.96,4221.196,16884.784,3039.26112,19924.04512
T00728,01-03-2023 00:00,CUST031,ST1005,EMP028,PROD045,1,Debit Card,51971.38,5197.138,5197.138,935.48484,6132.62284
T00729,01-03-2023 00:00,CUST018,ST1001,EMP008,PROD018,3,Credit Card,77058.65,7705.865,23117.595,4161.1671,27278.7621
T00730,01-03-2023 00:00,CUST084,ST1001,EMP098,PROD081,2,Debit Card,27755.57,2775.557,5551.114,999.20052,6550.31452
T00731,01-03-2023 00:00,CUST052,ST1002,EMP005,PROD096,2,Debit Card,81437.9,8143.79,16287.58,2931.7644,19219.3444
T00732,01-03-2023 00:00,CUST023,ST1003,EMP077,PROD021,2,Credit Card,64442.81,6444.281,12888.562,2319.94116,15208.50316
T00733,01-03-2023 00:00,CUST057,ST1002,EMP026,PROD062,5,Credit Card,60747.06,6074.706,30373.53,5467.2354,35840.7654
T00734,01-03-2023 00:00,CUST081,ST1004,EMP017,PROD020,2,Cash,2765.89,276.589,553.178,99.57204,652.75004
T00735,01-03-2023 00:00,CUST023,ST1005,EMP094,PROD091,2,UPI,13208.38,1320.838,2641.676,475.50168,3117.17768
T00736,01-03-2023 00:00,CUST037,ST1003,EMP023,PROD006,4,Debit Card,7157.07,715.707,2862.828,515.30904,3378.13704
T00737,01-03-2023 00:00,CUST058,ST1003,EMP056,PROD084,5,Debit Card,19334.58,1933.458,9667.29,1740.1122,11407.4022
T00738,01-03-2023 00:00,CUST075,ST1003,EMP046,PROD018,4,Credit Card,77058.65,7705.865,30823.46,5548.2228,36371.6828
T00739,01-03-2023 00:00,CUST036,ST1001,EMP052,PROD071,1,Debit Card,24996.83,2499.683,2499.683,449.94294,2949.62594
T00740,01-03-2023 00:00,CUST088,ST1005,EMP093,PROD034,1,UPI,34450.28,3445.028,3445.028,620.10504,4065.13304
T00741,01-03-2023 00:00,CUST065,ST1003,EMP022,PROD094,4,Credit Card,84056.68,8405.668,33622.672,6052.08096,39674.75296
T00742,01-03-2023 00:00,CUST051,ST1002,EMP001,PROD007,2,Debit Card,25949.29,2594.929,5189.858,934.17444,6124.03244
T00743,01-03-2023 00:00,CUST081,ST1002,EMP075,PROD039,5,Debit Card,1315.78,131.578,657.89,118.4202,776.3102
T00744,01-03-2023 00:00,CUST032,ST1005,EMP048,PROD003,5,Credit Card,55795.13,5579.513,27897.565,5021.5617,32919.1267
T00745,01-03-2023 00:00,CUST022,ST1002,EMP054,PROD077,2,Credit Card,98005.74,9800.574,19601.148,3528.20664,23129.35464
T00746,01-03-2023 00:00,CUST017,ST1002,EMP025,PROD062,3,Cash,60747.06,6074.706,18224.118,3280.34124,21504.45924
T00747,01-03-2023 00:00,CUST037,ST1005,EMP088,PROD052,1,Cash,97793.28,9779.328,9779.328,1760.27904,11539.60704
T00748,01-03-2023 00:00,CUST014,ST1004,EMP037,PROD059,2,UPI,57999.92,5799.992,11599.984,2087.99712,13687.98112
T00749,01-03-2023 00:00,CUST054,ST1003,EMP093,PROD026,4,UPI,39048.54,3904.854,15619.416,2811.49488,18430.91088
T00750,01-03-2023 00:00,CUST075,ST1002,EMP020,PROD099,4,Credit Card,42708.88,4270.888,17083.552,3075.03936,20158.59136
T00751,01-03-2023 00:00,CUST093,ST1005,EMP013,PROD013,2,Credit Card,33975.46,3397.546,6795.092,1223.11656,8018.20856
T00752,01-03-2023 00:00,CUST011,ST1005,EMP054,PROD051,1,UPI,64826.93,6482.693,6482.693,1166.88474,7649.57774
T00753,01-03-2023 00:00,CUST091,ST1003,EMP061,PROD016,5,Cash,29542.21,2954.221,14771.105,2658.7989,17429.9039
T00754,01-03-2023 00:00,CUST086,ST1005,EMP041,PROD039,2,UPI,1315.78,131.578,263.156,47.36808,310.52408
T00755,01-03-2023 00:00,CUST012,ST1002,EMP081,PROD065,4,Cash,71981.66,7198.166,28792.664,5182.67952,33975.34352
T00756,01-03-2023 00:00,CUST072,ST1005,EMP080,PROD084,3,UPI,19334.58,1933.458,5800.374,1044.06732,6844.44132
T00757,01-03-2023 00:00,CUST071,ST1001,EMP047,PROD029,5,Cash,64463.78,6446.378,32231.89,5801.7402,38033.6302
T00758,01-03-2023 00:00,CUST003,ST1002,EMP070,PROD050,2,Debit Card,58400.74,5840.074,11680.148,2102.42664,13782.57464
T00759,01-03-2023 00:00,CUST042,ST1002,EMP042,PROD042,2,Debit Card,77065.06,7706.506,15413.012,2774.34216,18187.35416
T00760,01-03-2023 00:00,CUST072,ST1005,EMP026,PROD077,5,UPI,98005.74,9800.574,49002.87,8820.5166,57823.3866
T00761,01-03-2023 00:00,CUST046,ST1005,EMP017,PROD075,3,Credit Card,5122.51,512.251,1536.753,276.61554,1813.36854
T00762,01-03-2023 00:00,CUST029,ST1005,EMP091,PROD093,1,Cash,89960.74,8996.074,8996.074,1619.29332,10615.36732
T00763,01-03-2023 00:00,CUST073,ST1004,EMP013,PROD049,3,Debit Card,17788.31,1778.831,5336.493,960.56874,6297.06174
T00764,01-03-2023 00:00,CUST014,ST1003,EMP057,PROD058,5,Cash,80398.86,8039.886,40199.43,7235.8974,47435.3274
T00765,01-03-2023 00:00,CUST056,ST1005,EMP058,PROD029,3,Credit Card,64463.78,6446.378,19339.134,3481.04412,22820.17812
T00766,01-03-2023 00:00,CUST043,ST1002,EMP089,PROD047,1,UPI,40062.86,4006.286,4006.286,721.13148,4727.41748
T00767,01-03-2023 00:00,CUST061,ST1002,EMP017,PROD047,3,Cash,40062.86,4006.286,12018.858,2163.39444,14182.25244
T00768,01-03-2023 00:00,CUST072,ST1005,EMP032,PROD027,1,Debit Card,84505.94,8450.594,8450.594,1521.10692,9971.70092
T00769,01-03-2023 00:00,CUST005,ST1003,EMP007,PROD098,3,Debit Card,85268.7,8526.87,25580.61,4604.5098,30185.1198
T00770,01-03-2023 00:00,CUST053,ST1004,EMP088,PROD004,5,UPI,81498.93,8149.893,40749.465,7334.9037,48084.3687
T00771,01-03-2023 00:00,CUST090,ST1002,EMP076,PROD053,2,Cash,32372.28,3237.228,6474.456,1165.40208,7639.85808
T00772,01-03-2023 00:00,CUST049,ST1001,EMP012,PROD068,2,Cash,14449.46,1444.946,2889.892,520.18056,3410.07256
T00773,01-03-2023 00:00,CUST004,ST1004,EMP017,PROD072,5,UPI,21865.97,2186.597,10932.985,1967.9373,12900.9223
T00774,01-03-2023 00:00,CUST074,ST1003,EMP004,PROD035,4,Cash,38805.77,3880.577,15522.308,2794.01544,18316.32344
T00775,01-03-2023 00:00,CUST021,ST1004,EMP014,PROD088,1,Cash,44655.88,4465.588,4465.588,803.80584,5269.39384
T00776,01-03-2023 00:00,CUST024,ST1005,EMP047,PROD088,1,Credit Card,44655.88,4465.588,4465.588,803.80584,5269.39384
T00777,01-03-2023 00:00,CUST058,ST1005,EMP068,PROD060,3,Credit Card,55764.61,5576.461,16729.383,3011.28894,19740.67194
T00778,01-03-2023 00:00,CUST025,ST1003,EMP088,PROD093,5,Credit Card,89960.74,8996.074,44980.37,8096.4666,53076.8366
T00779,01-03-2023 00:00,CUST079,ST1004,EMP068,PROD019,4,UPI,57587.74,5758.774,23035.096,4146.31728,27181.41328
T00780,01-03-2023 00:00,CUST071,ST1004,EMP066,PROD001,4,Credit Card,51751.88,5175.188,20700.752,3726.13536,24426.88736
T00781,01-03-2023 00:00,CUST004,ST1002,EMP050,PROD078,1,UPI,28459.94,2845.994,2845.994,512.27892,3358.27292
T00782,01-03-2023 00:00,CUST056,ST1001,EMP085,PROD036,1,Credit Card,56076.35,5607.635,5607.635,1009.3743,6617.0093
T00783,01-03-2023 00:00,CUST062,ST1003,EMP088,PROD066,2,Debit Card,90494.97,9049.497,18098.994,3257.81892,21356.81292
T00784,01-03-2023 00:00,CUST004,ST1003,EMP088,PROD016,4,Debit Card,29542.21,2954.221,11816.884,2127.03912,13943.92312
T00785,01-03-2023 00:00,CUST004,ST1005,EMP057,PROD062,4,Debit Card,60747.06,6074.706,24298.824,4373.78832,28672.61232
T00786,01-03-2023 00:00,CUST003,ST1003,EMP046,PROD064,2,Debit Card,37827.01,3782.701,7565.402,1361.77236,8927.17436
T00787,01-03-2023 00:00,CUST067,ST1003,EMP082,PROD058,2,Credit Card,80398.86,8039.886,16079.772,2894.35896,18974.13096
T00788,01-03-2023 00:00,CUST072,ST1001,EMP061,PROD035,4,Debit Card,38805.77,3880.577,15522.308,2794.01544,18316.32344
T00789,01-03-2023 00:00,CUST001,ST1004,EMP036,PROD089,5,UPI,67202.07,6720.207,33601.035,6048.1863,39649.2213
T00790,01-03-2023 00:00,CUST043,ST1002,EMP087,PROD053,2,Credit Card,32372.28,3237.228,6474.456,1165.40208,7639.85808
T00791,01-03-2023 00:00,CUST046,ST1004,EMP079,PROD050,5,UPI,58400.74,5840.074,29200.37,5256.0666,34456.4366
T00792,01-03-2023 00:00,CUST072,ST1002,EMP002,PROD015,4,Cash,99876.22,9987.622,39950.488,7191.08784,47141.57584
T00793,01-03-2023 00:00,CUST012,ST1001,EMP068,PROD026,4,Debit Card,39048.54,3904.854,15619.416,2811.49488,18430.91088
T00794,01-03-2023 00:00,CUST007,ST1003,EMP058,PROD049,2,Cash,17788.31,1778.831,3557.662,640.37916,4198.04116
T00795,01-03-2023 00:00,CUST095,ST1002,EMP085,PROD028,2,UPI,18939.32,1893.932,3787.864,681.81552,4469.67952
T00796,01-03-2023 00:00,CUST033,ST1003,EMP029,PROD089,5,UPI,67202.07,6720.207,33601.035,6048.1863,39649.2213
T00797,01-03-2023 00:00,CUST086,ST1004,EMP057,PROD026,2,Credit Card,39048.54,3904.854,7809.708,1405.74744,9215.45544
T00798,01-03-2023 00:00,CUST083,ST1005,EMP025,PROD082,3,UPI,22969.7,2296.97,6890.91,1240.3638,8131.2738
T00799,01-03-2023 00:00,CUST083,ST1002,EMP051,PROD033,3,UPI,30260.76,3026.076,9078.228,1634.08104,10712.30904
T00800,01-03-2023 00:00,CUST005,ST1002,EMP084,PROD065,2,Cash,71981.66,7198.166,14396.332,2591.33976,16987.67176
T00801,01-03-2023 00:00,CUST073,ST1005,EMP048,PROD025,2,Credit Card,10148.56,1014.856,2029.712,365.34816,2395.06016
T00802,01-03-2023 00:00,CUST010,ST1004,EMP063,PROD018,2,UPI,77058.65,7705.865,15411.73,2774.1114,18185.8414
T00803,01-03-2023 00:00,CUST003,ST1002,EMP077,PROD039,4,Debit Card,1315.78,131.578,526.312,94.73616,621.04816
T00804,01-03-2023 00:00,CUST004,ST1005,EMP078,PROD062,2,Cash,60747.06,6074.706,12149.412,2186.89416,14336.30616
T00805,01-03-2023 00:00,CUST076,ST1001,EMP064,PROD054,2,UPI,43905.19,4390.519,8781.038,1580.58684,10361.62484
T00806,01-03-2023 00:00,CUST025,ST1001,EMP085,PROD019,1,Debit Card,57587.74,5758.774,5758.774,1036.57932,6795.35332
T00807,01-03-2023 00:00,CUST043,ST1005,EMP039,PROD021,1,Cash,64442.81,6444.281,6444.281,1159.97058,7604.25158
